5,12,35,1198,98,5,806,2.0
2,11,48,29,24,14,31,2.0
0,11,44,28,21,13,29,2.0
4,5,51,28,26,10,35,2.0
2,8,44,28,20,12,30,2.0
2,9,49,27,24,10,35,2.0
4,9,48,28,24,13,36,2.0
2,8,44,29,20,14,31,2.0
4,7,51,30,25,15,35,2.0
4,10,52,30,25,13,37,2.0
5,4,51,24,27,10,36,2.0
3,7,50,27,26,12,34,2.0
5,9,49,30,23,13,35,2.0
5,8,47,29,21,12,34,2.0
5,4,50,26,24,10,35,2.0
0,9,46,29,23,13,28,2.0
2,9,50,29,23,12,34,2.0
4,8,52,27,26,13,34,2.0
3,5,52,27,26,11,36,2.0
3,8,49,29,24,12,32,2.0
1,9,49,31,25,14,32,2.0
5,12,51,29,27,11,36,2.0
3,9,51,30,26,11,36,2.0
4,8,50,30,26,15,35,2.0
5,9,52,28,28,9,35,2.0
0,10,50,29,24,13,29,2.0
5,10,49,25,24,9,35,2.0
4,6,51,28,26,9,35,2.0
3,11,48,31,25,14,36,2.0
2,9,48,30,25,13,31,2.0
5,6,48,29,24,14,34,2.0
1,8,47,27,20,10,31,2.0
1,7,46,30,22,12,34,2.0
3,8,50,29,26,12,34,2.0
2,7,45,26,22,10,31,2.0
1,10,49,30,23,13,35,2.0
0,10,46,30,21,11,32,2.0
2,10,46,30,22,13,34,2.0
5,4,51,28,27,10,36,2.0
0,9,47,29,21,10,30,2.0
4,5,51,26,25,8,36,2.0
1,6,50,30,23,13,36,2.0
0,8,46,29,20,13,33,2.0
3,6,52,26,25,8,35,2.0
2,10,49,31,24,13,34,2.0
3,8,50,31,25,13,37,2.0
3,9,48,29,25,13,34,2.0
3,7,49,27,26,10,35,2.0
4,3,52,25,26,11,32,2.0
2,9,49,30,23,13,33,2.0
3,10,48,31,25,15,36,2.0
3,10,48,33,24,15,33,2.0
0,11,43,29,22,14,31,2.0
0,9,46,30,20,12,28,2.0
1,9,47,29,25,10,34,2.0
0,9,45,29,20,13,29,2.0
10,23,1154,36,20,3,825,2.0
6,23,1152,40,17,6,822,2.0
8,26,1149,43,15,6,823,2.0
9,23,1152,40,20,6,824,2.0
8,22,1151,40,19,5,824,2.0
6,23,1148,41,14,8,823,2.0
8,19,1153,39,19,3,823,2.0
8,25,1151,41,18,7,825,2.0
8,21,1154,38,19,3,824,2.0
8,18,1155,42,18,8,826,2.0
9,20,1156,39,18,3,826,2.0
7,25,1148,41,16,6,821,2.0
9,24,1153,39,18,4,827,2.0
9,24,1151,42,15,7,822,2.0
6,21,1150,39,17,5,823,2.0
2,24,1145,41,15,6,821,2.0
8,21,1151,39,20,5,825,2.0
7,22,1150,37,17,4,825,2.0
5,21,1146,40,16,7,824,2.0
6,23,1150,41,18,7,824,2.0
4,23,1146,42,14,8,824,2.0
3,21,1147,39,14,7,822,2.0
8,23,1150,42,19,8,824,2.0
6,24,1148,38,16,5,820,2.0
7,26,1150,41,13,5,820,2.0
9,25,1153,40,19,7,825,2.0
7,23,1153,34,18,3,825,2.0
8,21,1155,36,18,5,824,2.0
6,23,1149,41,18,7,822,2.0
7,20,1155,37,20,5,826,2.0
7,25,1150,42,19,8,825,2.0
8,24,1153,40,16,8,824,2.0
8,19,1151,36,20,1,826,2.0
7,22,1154,37,17,4,825,2.0
8,19,1152,37,20,4,825,2.0
8,19,1152,39,21,6,824,2.0
4,25,1146,41,13,9,821,2.0
7,20,1150,38,18,6,826,2.0
8,24,1154,38,19,5,826,2.0
8,23,1154,41,19,3,825,2.0
4,22,1149,42,16,7,823,2.0
5,21,1149,40,15,7,823,2.0
9,25,1153,42,20,7,824,2.0
3,22,1145,36,13,4,819,2.0
8,20,1152,37,19,4,823,2.0
5,26,1149,41,17,6,824,2.0
9,23,1150,39,19,7,826,2.0
8,23,1152,38,19,6,822,2.0
8,23,1152,40,21,5,823,2.0
6,23,1152,41,16,6,823,2.0
5,19,1146,38,15,3,821,2.0
3,23,1149,41,19,6,823,2.0
9,23,1153,37,18,2,826,2.0
5,22,1144,39,13,5,818,2.0
5,23,1149,41,15,7,820,2.0
7,24,1149,39,16,7,825,2.0
7,23,1150,36,20,3,823,2.0
9,21,1155,38,19,5,824,2.0
8,23,1149,41,18,7,825,2.0
8,21,1151,37,17,3,822,2.0
8,24,1150,40,17,7,826,2.0
8,25,1149,41,19,8,824,2.0
8,23,1150,40,18,5,825,2.0
6,25,1148,41,17,7,822,2.0
8,22,1148,40,15,8,824,2.0
11,21,1155,37,20,5,825,2.0
8,19,1153,39,20,4,825,2.0
7,21,1153,38,19,5,824,2.0
8,22,1150,37,19,4,824,2.0
4,23,1149,42,16,5,820,2.0
9,23,1150,42,17,6,825,2.0
12,21,1150,39,20,5,821,2.0
9,25,1152,39,20,6,823,2.0
9,20,1154,36,19,2,825,2.0
8,21,1146,38,16,5,822,2.0
7,23,1151,40,20,3,823,2.0
7,23,1155,38,20,6,826,2.0
8,24,1148,41,16,6,825,2.0
9,21,1150,41,19,7,825,2.0
6,26,1148,42,13,5,821,2.0
3,24,1145,37,13,5,820,2.0
7,23,1150,40,17,7,825,2.0
5,24,1153,40,19,7,823,2.0
9,24,1155,41,18,7,826,2.0
8,22,1153,37,19,4,824,2.0
5,25,1145,39,14,6,824,2.0
9,21,1154,38,21,3,825,2.0
4,23,1147,41,17,8,822,2.0
5,23,1149,39,16,4,822,2.0
4,23,1151,40,19,6,821,2.0
6,24,1150,40,19,7,824,2.0
6,24,1150,40,17,7,821,2.0
7,23,1152,39,19,3,826,2.0
8,21,1151,38,19,3,823,2.0
7,22,1146,37,15,5,823,2.0
8,25,1152,40,18,7,823,2.0
8,22,1148,41,19,5,824,2.0
8,21,1154,43,19,6,826,2.0
6,24,1149,42,17,6,821,2.0
9,23,1150,39,17,8,825,2.0
0,20,196,32,14,7,227,2.0
5,20,195,34,15,8,231,2.0
6,15,198,35,16,9,232,2.0
8,19,198,29,14,4,231,2.0
6,21,197,34,13,8,230,2.0
5,16,193,30,12,3,229,2.0
7,18,200,33,17,8,230,2.0
7,18,197,34,13,7,229,2.0
7,20,197,34,15,8,231,2.0
7,20,197,34,14,6,230,2.0
6,14,199,30,16,4,231,2.0
1,16,191,30,10,5,225,2.0
6,19,199,34,16,8,230,2.0
3,22,194,34,13,6,229,2.0
7,18,199,33,17,5,232,2.0
5,19,199,33,15,7,231,2.0
4,16,198,32,12,6,229,2.0
6,16,199,30,16,3,231,2.0
7,20,198,29,16,2,230,2.0
4,16,196,33,14,7,229,2.0
4,17,196,32,13,6,232,2.0
3,20,197,31,13,6,231,2.0
4,17,198,30,16,2,231,2.0
9,22,200,31,14,5,230,2.0
8,17,198,31,15,2,230,2.0
6,19,197,33,16,8,230,2.0
5,20,194,33,15,6,230,2.0
4,18,195,33,13,7,227,2.0
2,17,195,34,14,5,231,2.0
5,16,199,31,16,2,230,2.0
3,15,192,30,13,5,228,2.0
4,20,197,35,15,8,231,2.0
2,18,197,33,14,8,229,2.0
6,19,197,32,14,5,231,2.0
7,20,198,33,15,6,231,2.0
6,23,194,33,13,7,229,2.0
4,19,195,32,13,9,226,2.0
4,17,199,31,16,5,230,2.0
2,20,194,34,9,6,225,2.0
1,20,194,34,13,7,225,2.0
6,18,196,32,13,6,229,2.0
5,21,197,32,16,9,230,2.0
0,20,195,32,13,6,227,2.0
4,18,198,33,16,8,231,2.0
3,19,197,32,13,7,231,2.0
3,19,199,33,16,8,232,2.0
0,19,196,33,13,6,229,2.0
3,18,193,31,12,3,226,2.0
3,20,194,30,11,6,228,2.0
5,21,193,35,12,8,228,2.0
6,20,194,33,12,7,226,2.0
6,16,198,27,17,5,231,2.0
4,19,196,33,13,8,228,2.0
4,15,198,31,16,4,230,2.0
3,16,194,35,15,8,229,2.0
0,21,193,32,12,7,227,2.0
4,18,195,34,12,9,229,2.0
2,17,195,33,13,6,228,2.0
0,17,194,32,9,7,227,2.0
2,19,194,35,12,9,226,2.0
0,16,196,33,14,5,228,2.0
5,21,195,33,14,7,228,2.0
9,15,199,29,16,2,230,2.0
9,17,200,31,17,3,233,2.0
6,19,195,32,11,3,230,2.0
5,19,195,34,13,7,230,2.0
6,20,197,34,13,8,228,2.0
6,19,198,34,17,7,231,2.0
5,20,194,33,9,4,228,2.0
4,17,197,30,15,5,228,2.0
4,17,197,33,14,7,229,2.0
6,16,195,32,13,4,231,2.0
6,14,198,34,16,7,233,2.0
3,21,191,33,11,5,227,2.0
3,18,197,32,14,5,228,2.0
4,14,199,29,15,1,231,2.0
3,17,196,31,13,4,227,2.0
8,19,198,33,14,6,231,2.0
3,21,193,34,10,6,227,2.0
7,17,193,28,12,3,230,2.0
2,17,192,30,11,5,227,2.0
6,18,198,30,15,4,230,2.0
5,18,197,31,14,5,229,2.0
2,20,194,34,13,7,225,2.0
4,21,195,33,11,6,225,2.0
3,17,192,32,13,8,228,2.0
0,19,194,30,12,5,225,2.0
3,14,196,29,11,4,230,2.0
5,19,197,30,14,3,231,2.0
3,17,195,32,11,8,230,2.0
4,21,193,33,14,5,228,2.0
9,19,200,28,15,3,232,2.0
7,20,196,33,14,7,229,2.0
3,21,196,34,15,6,230,2.0
6,18,196,34,15,7,230,2.0
2,20,197,35,14,8,226,2.0
6,21,197,34,15,7,230,2.0
5,14,197,33,15,4,233,2.0
4,18,195,32,14,8,230,2.0
6,20,194,33,14,7,230,2.0
3,18,63,42,15,8,112,2.0
5,18,64,42,16,10,111,2.0
4,17,63,41,15,7,113,2.0
3,18,56,40,12,6,108,2.0
4,18,59,38,10,6,107,2.0
5,17,62,41,16,6,112,2.0
2,20,59,43,10,6,108,2.0
4,13,60,41,11,8,108,2.0
3,18,62,40,14,4,111,2.0
6,18,63,43,13,7,112,2.0
5,17,62,39,15,3,114,2.0
3,13,64,36,15,1,113,2.0
0,15,63,41,15,4,111,2.0
2,12,64,36,13,2,114,2.0
4,16,59,40,9,5,109,2.0
8,18,64,41,15,7,112,2.0
3,20,62,43,14,7,106,2.0
5,17,64,42,13,7,111,2.0
2,18,60,41,10,5,111,2.0
2,18,58,38,10,7,108,2.0
4,17,62,41,14,8,112,2.0
4,19,64,39,16,5,113,2.0
6,13,62,37,16,3,111,2.0
0,14,61,40,16,3,110,2.0
2,15,62,41,11,6,110,2.0
2,17,61,41,13,7,109,2.0
2,17,61,42,12,7,111,2.0
4,20,61,43,15,7,112,2.0
5,18,62,38,13,5,109,2.0
4,20,62,38,15,1,114,2.0
5,12,63,41,15,7,112,2.0
7,17,63,40,15,5,113,2.0
3,16,65,42,16,7,112,2.0
5,18,62,38,14,6,113,2.0
6,12,65,36,15,0,112,2.0
1,16,58,37,9,4,110,2.0
0,17,60,41,13,6,110,2.0
4,16,62,41,13,5,111,2.0
3,13,64,38,13,2,111,2.0
2,12,62,40,14,2,111,2.0
3,17,61,42,14,8,112,2.0
5,13,63,40,16,4,112,2.0
6,15,63,38,16,2,111,2.0
7,19,64,43,15,8,113,2.0
1,19,56,40,11,8,107,2.0
5,18,62,41,13,8,113,2.0
4,17,64,39,13,7,113,2.0
5,18,61,41,15,8,110,2.0
5,15,64,41,14,3,112,2.0
4,17,62,41,13,5,112,2.0
6,19,64,42,15,8,110,2.0
4,13,63,38,15,1,112,2.0
2,17,61,42,11,8,112,2.0
1,15,60,42,11,6,109,2.0
1,17,63,41,14,8,107,2.0
6,16,62,43,13,8,111,2.0
6,14,61,39,15,2,112,2.0
4,22,62,41,15,8,112,2.0
2,21,62,43,14,9,108,2.0
5,19,59,43,10,8,109,2.0
5,17,64,35,15,6,113,2.0
4,17,64,40,15,6,112,2.0
4,17,63,40,16,5,112,2.0
5,17,60,42,13,8,112,2.0
5,14,62,41,14,6,111,2.0
2,18,64,37,15,5,112,2.0
4,18,63,39,16,3,114,2.0
0,18,61,43,14,6,110,2.0
2,18,59,42,11,6,111,2.0
5,18,62,41,12,7,113,2.0
6,19,63,42,15,8,112,2.0
8,19,62,42,14,6,113,2.0
8,15,63,40,16,2,113,2.0
4,17,63,41,12,8,110,2.0
5,18,61,40,14,6,112,2.0
4,18,62,39,13,4,112,2.0
6,19,61,42,14,8,112,2.0
0,18,58,40,11,7,109,2.0
4,17,59,39,9,4,107,2.0
1,17,62,41,14,7,111,2.0
3,17,64,36,15,1,112,2.0
1,15,63,40,13,6,111,2.0
0,15,60,39,14,7,110,2.0
2,19,59,41,13,6,109,2.0
6,20,63,39,15,2,111,2.0
4,18,60,42,12,6,110,2.0
1,18,61,41,12,6,111,2.0
0,21,59,41,12,8,108,2.0
0,18,58,41,9,7,110,2.0
3,17,59,40,11,7,111,2.0
4,13,62,40,14,4,111,2.0
5,17,62,40,13,6,111,2.0
3,15,64,39,14,3,112,2.0
1,17,63,43,14,8,112,2.0
0,16,58,42,11,7,109,2.0
3,18,62,42,15,9,112,2.0
6,18,64,42,12,8,112,2.0
5,19,59,39,11,5,111,2.0
6,20,60,42,10,7,111,2.0
4,16,61,40,13,6,111,2.0
5,14,34,44,14,4,61,2.0
4,17,33,46,14,3,63,2.0
2,16,31,46,11,7,59,2.0
4,15,33,43,14,5,61,2.0
3,15,32,46,14,8,62,2.0
4,10,33,46,17,7,63,2.0
2,15,34,39,16,2,60,2.0
0,15,33,41,15,3,60,2.0
1,14,33,45,14,8,61,2.0
3,16,33,43,13,3,60,2.0
6,16,32,44,14,7,61,2.0
6,17,33,46,13,8,60,2.0
8,16,34,46,14,9,61,2.0
4,17,32,45,15,5,61,2.0
1,14,30,46,13,7,58,2.0
1,16,30,44,12,6,57,2.0
2,16,33,45,14,8,62,2.0
4,14,34,45,15,5,61,2.0
2,16,28,46,10,7,58,2.0
2,15,32,45,15,7,60,2.0
3,17,34,47,14,7,61,2.0
4,14,31,46,12,6,60,2.0
3,16,32,45,11,8,61,2.0
4,15,30,45,11,6,58,2.0
5,16,33,45,14,8,61,2.0
0,15,28,44,11,6,60,2.0
2,15,33,40,16,2,62,2.0
0,13,32,42,15,4,58,2.0
4,15,35,42,15,5,60,2.0
6,9,33,41,15,2,63,2.0
4,16,32,47,14,8,63,2.0
5,18,33,46,14,9,61,2.0
5,18,32,45,16,7,63,2.0
6,16,28,46,12,8,59,2.0
5,13,33,41,15,5,61,2.0
5,16,31,44,13,7,61,2.0
6,12,32,42,15,4,62,2.0
4,11,34,44,16,6,61,2.0
3,15,32,44,14,6,60,2.0
4,11,33,39,14,1,62,2.0
3,13,28,44,9,7,60,2.0
4,16,32,45,13,7,61,2.0
3,14,33,43,13,7,61,2.0
0,15,32,46,13,6,58,2.0
2,11,34,44,15,8,61,2.0
5,17,33,46,15,6,61,2.0
2,13,33,44,14,7,61,2.0
6,16,33,46,15,7,62,2.0
4,13,33,42,14,4,58,2.0
6,15,33,46,13,4,60,2.0
5,15,35,44,16,6,62,2.0
1,13,29,45,13,5,59,2.0
4,16,33,45,12,7,59,2.0
4,16,32,46,11,8,60,2.0
6,15,35,42,17,5,61,2.0
5,17,33,45,15,8,61,2.0
4,16,31,45,14,6,60,2.0
3,15,33,45,14,8,61,2.0
4,9,34,40,15,3,62,2.0
2,15,33,46,14,9,60,2.0
0,16,31,46,14,8,59,2.0
5,13,35,47,15,7,62,2.0
4,18,33,47,14,8,61,2.0
6,15,32,44,13,6,59,2.0
6,16,33,40,16,2,63,2.0
5,14,33,41,16,3,60,2.0
4,11,32,43,15,3,61,2.0
1,15,30,46,12,9,60,2.0
5,17,33,46,13,9,61,2.0
4,15,31,46,14,5,60,2.0
2,10,32,40,14,4,59,2.0
2,17,27,46,9,7,58,2.0
0,12,32,42,11,5,58,2.0
0,14,30,46,11,6,61,2.0
0,15,32,45,14,8,60,2.0
2,15,33,45,13,7,60,2.0
2,15,35,45,15,5,64,2.0
2,17,31,45,11,10,60,2.0
8,17,34,46,15,8,63,2.0
7,10,35,40,15,2,62,2.0
7,13,34,42,15,4,61,2.0
6,15,33,42,15,6,61,2.0
4,15,32,45,14,8,61,2.0
0,16,30,43,13,4,58,2.0
4,16,34,46,16,5,62,2.0
6,15,34,45,16,6,60,2.0
5,15,34,46,15,7,63,2.0
0,13,29,45,11,5,56,2.0
0,15,28,46,11,9,57,2.0
0,13,30,40,9,4,55,2.0
0,15,31,47,12,9,55,2.0
3,16,34,45,15,10,62,2.0
5,12,32,39,15,1,62,2.0
6,16,31,44,10,6,60,2.0
6,17,33,41,15,5,63,2.0
4,15,32,44,14,6,60,2.0
3,12,31,43,11,6,59,2.0
0,13,29,44,9,4,58,2.0
3,16,31,45,11,9,59,2.0
5,15,33,39,15,2,62,2.0
